1356081074;Пуна;Индия;18.5196;73.8553
1156936556;Чунцин;Китай;29.5628;106.5528
1156078103;Чанчунь;Китай;43.9;125.2
1156184822;Чжумадянь;Китай;32.9773;114.0253
1156170787;Нинбо;Китай;29.875;121.5492
1156698069;Цанчжоу;Китай;38.3037;116.8452
1156644065;Нанкин;Китай;32.05;118.7667
1156332710;Хэфэй;Китай;31.8639;117.2808
1356304381;Ахмедабад;Индия;23.03;72.58
1344982653;Гонконг;Гонконг;22.305;114.185
1156502170;Чжаньцзян;Китай;21.1967;110.4031
1156310366;Шаоян;Китай;27.2418;111.4725
1156696884;Хэнъян;Китай;26.8968;112.5857
1729268475;Хартум;Судан;15.6031;32.5265
1156045365;Наньтун;Китай;31.9829;120.8873
1156995410;Яньчэн;Китай;33.3936;120.1339
1156605439;Наньнин;Китай;22.8192;108.315
1156244079;Сиань;Китай;34.2667;108.9
1156309382;Шэньян;Китай;41.8039;123.4258
1156904299;Таншань;Китай;39.6292;118.1742
1152554349;Сантьяго;Чили;-33.45;-70.6667
1156183137;Чжэнчжоу;Китай;34.7492;113.6605
1156805441;Шанцю;Китай;34.4259;115.6467
1156932948;Яньтай;Китай;37.3997;121.2664
1682999334;Эр-Рияд;Саудовская Аравия;24.65;46.71
1834843853;Дар-эс-Салам;Танзания;-6.8;39.2833
1156273453;Синьян;Китай;32.1264;114.0672
1156405492;Шанграо;Китай;28.4419;117.9633
1156069315;Лоян;Китай;34.6587;112.4245
1156018927;Биджи;Китай;27.3019;105.2863
1156829655;Цюаньчжоу;Китай;24.9139;118.5858
1156275243;Ханчжоу;Китай;30.25;120.1675
1840015149;Майами;США;25.7839;-80.2102
1156200037;Хуанган;Китай;30.45;114.875
1156568722;Маомин;Китай;21.6618;110.9178
1156477539;Куньмин;Китай;25.0433;102.7061
1156762337;Наньчун;Китай;30.7991;106.0784
1156539782;Цзуньи;Китай;27.705;106.9336
1156260378;Цзеян;Китай;23.5533;116.3649
1156499624;Луань;Китай;31.7542;116.5078
1156229590;Ичунь;Китай;27.8041;114.383
1724616994;Мадрид;Испания;40.4167;-3.7167
1156449091;Чандэ;Китай;29.0397;111.6839
1156322307;Тайчжоу;Китай;28.6583;121.4221
1156006600;Ляочэн;Китай;36.45;115.9833
1156747998;Цюйцзин;Китай;25.5102;103.8029
1356758738;Сурат;Индия;21.17;72.83
1368596238;Багдад;Ирак;33.35;44.4167
1156112588;Циндао;Китай;36.1167;120.4
1702341327;Сингапур;Сингапур;1.3;103.8
1840019440;Даллас;США;32.7936;-96.7662
1156834076;Дачжоу;Китай;31.2152;107.4947
1156871297;Сучжоу;Китай;33.6333;116.9683
1156107325;Сянъян;Китай;32.0654;112.1531
1840000673;Филадельфия;США;40.0077;-75.1339
1818925479;Гиза;Египет;29.987;31.2118
1404000661;Найроби;Кения;-1.2864;36.8172
1156127660;Нангандао;Китай;35.2992;113.8851
1792572891;Анкара;Турция;39.93;32.85
1156095188;Тайань;Китай;36.2001;117.0809
1156901312;Юйлинь;Китай;22.6293;110.1507
1156524080;Дэчжоу;Китай;37.4513;116.3105
1840020925;Хьюстон;США;29.7863;-95.3889
1840013660;Атланта;США;33.7627;-84.4224
1156694479;Юнчжоу;Китай;26.4515;111.5953
1104616656;Рангун;Мьянма;16.8;96.15
1124279679;Торонто;Канада;43.7417;-79.3733
1156235493;Суйхуа;Китай;46.6384;126.9808
1840006060;Вашингтон;США;38.9047;-77.0163
1156775905;Цицикар;Китай;47.3398;123.9512
1156547188;Цзиньхуа;Китай;29.1046;119.6494
1643616350;Санкт-Петербург;Россия;59.95;30.3167
1156457499;Шаньтоу;Китай;23.3735;116.6941
1036074917;Сидней;Австралия;-33.865;151.2094
1156903687;Вэйнань;Китай;34.4996;109.4684
1156212349;Суцянь;Китай;33.9331;118.2831
1484950208;Гвадалахара;Мексика;20.6767;-103.3475
1156029196;Сучжоу;Китай;31.304;120.6164
1156188037;Фучжоу;Китай;26.0769;119.2917
1156924687;Чжаотун;Китай;27.3328;103.7144
1156644508;Пудун;Китай;31.2231;121.5397
1076967355;Белу-Оризонти;Бразилия;-19.9281;-43.9419
1156241637;Чжанчжоу;Китай;24.5093;117.6612
1156356860;Бочжоу;Китай;33.8626;115.7742
1036533631;Мельбурн;Австралия;-37.8136;144.9631
1156198892;Наньчан;Китай;28.6842;115.8872
1156120117;Сяньян;Китай;34.35;108.7167
1156119229;Тайчжоу;Китай;32.4831;119.9
1360484663;Сурабая;Индонезия;-7.2458;112.7378
1384207980;Абиджан;Кете-Д'Ивуар;5.3364;-4.0267
1156353465;Хуайхуа;Китай;27.5494;109.9592
1156278215;Цзиань;Китай;27.1172;114.9793
1156417758;Мяньян;Китай;31.4669;104.7385
1156002290;Сяоганьчжань;Китай;30.9273;113.911
1156893449;Шаосин;Китай;30;120.5833
1818695837;Александрия;Египет;31.2;29.9167
1156705644;Юньчэн;Китай;35.0304;110.998
1156735124;Пиндиншань;Китай;33.735;113.2999
1156203268;Хуэйчжоу;Китай;23.1115;114.4152
1156634228;Хуайань;Китай;33.5;119.1331
1156035381;Синьпу;Китай;34.5906;119.1801
1156291915;Чэньчжоу;Китай;25.7989;113.0267
1156235364;Гуйлинь;Китай;25.2667;110.2833
1156206041;Цзюцзян;Китай;29.7048;116.0021
1156238875;Аньцин;Китай;30.5;117.0333
1840000455;Бостон;США;42.3188;-71.0846
1156198356;Хуанлунси;Китай;34.7936;114.3403
1156105613;Цзянмэнь;Китай;22.5833;113.0833
1156185511;Чанчжоу;Китай;31.8122;119.9692
1724594040;Барселона;Испания;41.3825;2.1769
1156019650;Уси;Китай;31.5667;120.2833
1156381094;Цзыбо;Китай;36.7831;118.0497
1156491661;Цзясин;Китай;30.7522;120.75
1156175472;Далянь;Китай;38.9;121.6
1156803028;Хэншуй;Китай;37.7348;115.686
1156241528;Харбин;Китай;45.75;126.6333
1156818601;Янчжоу;Китай;32.3912;119.4363
1156107603;Ибинь;Китай;28.7596;104.64
1710550792;Йоханнесбург;Южная Африка;-26.2044;28.0416
1156218615;Иян;Китай;28.5833;112.3333
1156361028;Мэйчжоу;Китай;24.2998;116.1191
1156277458;Чифэн;Китай;42.2663;118.9223
1504175315;Касабланка;Марокко;33.5992;-7.62
1156932620;Гуйян;Китай;26.5794;106.7078
1156109017;Лангфанг;Китай;39.5196;116.7006
1156800221;Чжанцзякоу;Китай;40.8108;114.8811
1792725579;Измир;Турция;38.4127;27.1384
1156416074;Линьфэнь;Китай;36.0812;111.5087
1156188829;Вэньчжоу;Китай;27.9991;120.6561
1484559591;Монтеррей;Мексика;25.6667;-100.3
1156582079;Лучжоу;Китай;28.8918;105.4409
1156235735;Цзянгуаньчи;Китай;34.0244;113.8201
1156516335;Нэйцзян;Китай;29.5872;105.0635
1840020568;Феникс;США;33.5722;-112.0891
1156217114;Яньцзян;Китай;30.1256;104.6397
1156170144;Чжаоцин;Китай;23.05;112.4667
1156764447;Xiaoxita;Китай;30.7083;111.2803
1156895251;Гуйган;Китай;23.0961;109.6092
1156212809;Сямэнь;Китай;24.4797;118.0819
1156036420;Чучжоу;Китай;32.3062;118.3115
1156915325;Фучжоу;Китай;27.9814;116.3577
1156041962;Чжучжоу;Китай;27.8407;113.1469
1400522593;Амман;Иордания;31.95;35.9333
1682926944;Джидда;Саудовская Аравия;21.5428;39.1728
1156010654;Лоуди;Китай;27.7378;111.9974
1156127147;Дэян;Китай;31.1289;104.395
1156135890;Цинюань;Китай;23.6842;113.0507
1156315512;Уху;Китай;31.334;118.3622
1156868701;Хечи;Китай;23.0965;109.6091
1840021117;Сиэтл;США;47.6211;-122.3244
1156564962;Биньчжоу;Китай;37.3806;118.0125
1392118339;Иокогама;Япония;35.4333;139.6333
1156360785;Лючжоу;Китай;24.3264;109.4281
1156101096;Баоцзиши;Китай;34.3609;107.1751
1156377302;Гуанань;Китай;30.4673;106.6336
1156382678;Ханьчжун;Китай;33.0794;107.026
1004993580;Кабул;Афганистан;34.5328;69.1658
1156796454;Цзаочжуан;Китай;34.8667;117.55
1276451290;Берлин;Германия;52.5167;13.3833
1156901825;Аньшань;Китай;41.1066;122.9895
1156280566;Ланьчжоу;Китай;36.0617;103.8318
1156197800;Чэндэ;Китай;40.9739;117.9322
1840021543;Сан-Франциско;США;37.7562;-122.443
1156431924;Пуян;Китай;35.7639;115.03
1156157854;Цзяоцзуо;Китай;35.229;113.2304
1156440668;Бэнбу;Китай;32.9354;117.3531
1124586170;Монреаль;Канада;45.5089;-73.5617
1840003971;Детройт;США;42.3834;-83.1024
1156981113;Байчэн;Китай;23.901;106.6194
1410601465;Пусан;Корея. Юг;35.1;129.0403
1012973369;Алжир;Алжир;36.7764;3.0586
1156104017;Циньчэн;Китай;34.5809;105.7311
1156632014;Тайюань;Китай;37.8733;112.5425
1156383921;Шиянь;Китай;32.6351;110.7755
1356891790;Лакхнау;Индия;26.847;80.947
1156706927;Чаоян;Китай;41.5757;120.4486
1156167204;Хечи;Китай;24.6928;108.085
1156203130;Лэшань;Китай;29.5854;103.7575
1156280672;Юлиньши;Китай;38.2655;109.7388
1156063295;дренажные;Китай;43.1715;124.3644
1156579621;Чжуншань;Китай;22.5333;113.35
1156057944;Чанчжи;Китай;36.1953;113.097
1840021990;Сан-Диего;США;32.8312;-117.1225
1586323916;Фейсалабад;Пакистан;31.418;73.079
1068129363;Санта-Крус;Боливия;-17.7892;-63.1975
1156091093;Циньхуандао;Китай;39.9398;119.5881
1156271365;Бачжоу;Китай;31.8576;106.7559
1156934125;Чжэньцзян;Китай;32.2109;119.4551
1156051276;Урумчи;Китай;43.8225;87.6125
1156358686;Тонглиао;Китай;43.6172;122.264
1156665165;Хэюань;Китай;23.7503;114.6923
1156803442;Тонгрен;Китай;27.7233;109.1885
1156106602;Циньчжоу;Китай;21.95;108.6167
1356293537;Джайпур;Индия;26.9167;75.8667
1156617534;Синьчжоу;Китай;38.4178;112.7233
1231824991;Аддис-Абеба;Эфиопия;9.0272;38.7369
1156185501;Мэйшань;Китай;30.0575;103.8381
1076144436;Бразилиа;Бразилия;-15.7939;-47.8828
1364123206;Мешхед;Иран;36.3069;59.6042
1156157151;Цзиньчжоу;Китай;41.1144;121.1292
1156089994;Tieling;China;42.2841;123.8365
1156617066;Шаогуань;Китай;24.8011;113.5927
1414102075;Кувейт;Кувейт;29.375;47.98
1156939010;Шаньвэй;Китай;22.7664;115.3331
1840007830;Миннеаполис;США;44.9635;-93.2678
1804382913;Киев;Украина;50.45;30.5236
1887750814;Сана;Йемен;15.35;44.2
1608974097;Кесон-Сити;Филиппины;14.6333;121.0333
1156518274;Динси;Китай;35.5806;104.6263
1410160313;Инчхон;Корея. Юг;37.4639;126.6486
1792903330;Бурса;Турция;40.1833;29.0667
1156909802;Ниндэ;Китай;26.6667;119.5167
1840015982;Тампа;США;27.9942;-82.4451
1156403962;Дацин;Китай;46.5979;125.008
1826423213;Бирмингем;Соединенное Королевство;52.48;-1.9025
1156811601;Путянь;Китай;25.4394;119.0103
1156335543;Хучжоу;Китай;30.8695;120.0958
1076923789;Сальвадор;Бразилия;-12.9708;-38.5108
1156620133;Учжоу;Китай;23.4833;111.3167
1156195684;Сянтан;Китай;27.8431;112.9228
1840018789;Денвер;США;39.7621;-104.8759
1380382862;Рим;Италия;41.8931;12.4828
1068000064;Ла-Пас;Боливия;-16.4942;-68.1475
1408738594;Пхеньян;Корея. Север;39.03;125.73
1566422868;Кано;Нигерия;12;8.5167
1158689622;Тайчжун;Тайвань;24.15;120.6667
1729912179;Омдурман;Судан;15.6835;32.4629
1156023354;Цзыгун;Китай;29.3498;104.7645
1156249698;Муданьцзян;Китай;44.5861;129.5997
1156580218;Хулудао;Китай;40.7094;120.8378
1158331334;Гаосюн;Тайвань;22.6167;120.3
1218802178;Гуаякиль;Эквадор;-2.1833;-79.8833
1156032841;Жичжао;Китай;35.4164;119.4331
1826246335;Манчестер;Великобритания;53.4794;-2.2453
1356575238;Канпур;Индия;26.4725;80.3311
1156032751;Баотоу;Китай;40.6562;109.8345
1158881289;Тайбэй;Тайвань;25.0478;121.5319
1156927445;Нанпин;Китай;26.6448;118.1728
1156549118;Чаочжоу;Китай;23.67;116.63
1156012979;Лунъянь;Китай;25.0881;117.0244
1566366407;Ибадан;Нигерия;7.3964;3.9167
1156210167;Хух-хото;Китай;40.8151;111.6629
1450978461;Антананариву;Мадагаскар;-18.9386;47.5214
1156633259;Лунба;Китай;33.535;105.349
1156473300;Вэйхай;Китай;37.5;122.1
1050830722;Чаттограмма;Бангладеш;22.335;91.8325
1214636202;Санто-Доминго;Доминиканская Республика;18.4764;-69.8933
1156424311;Сюаньчжоу;Китай;30.9475;118.7518
1156294429;Саньмин;Китай;26.2658;117.6302
1840034030;Бруклин;США;40.6501;-73.9496
1156123172;Янцзян;Китай;21.8556;111.9627
1170680389;Медельин;Колумбия;6.2447;-75.5748
1156057251;Юньфу;Китай;22.9242;112.0353
1036192929;Брисбен;Австралия;-27.4678;153.0281
1156546994;Баошань;Китай;25.1211;99.169
1784736618;Дубай;Объединенные Арабские Эмираты;25.2697;55.3094
1156330876;Луохэ;Китай;33.583;114.0109
1156032582;Циньбалин;Китай;35.7278;107.64
1356427908;Мирзапур;Индия;25.15;82.58
1156084562;Гуанюань;Китай;32.4353;105.8398
1170417589;Кали;Колумбия;3.44;-76.5197
1156234290;Хуанши;Китай;30.2018;115.0326
1410095252;Тэгу;Корея. Юг;35.8667;128.6
1076567885;Форталеза;Бразилия;-3.7275;-38.5275
1320197916;Гватемала;Гватемала;14.6099;-90.5252
1120298240;Яунде;Камерун;3.8578;11.5181
1120494607;Дуала;Камерун;4.05;9.7
1156646448;Цзилинь;Китай;43.85;126.55
1156046704;Ляньшань;Китай;40.7503;120.83
1156044130;Линкан;Китай;23.8864;100.0871
1792988434;Анталия;Турция;36.9081;30.6956
1860331871;Ташкент;Узбекистан;41.3;69.2667
1360313023;Бандунг;Индонезия;-6.95;107.5667
1356365743;Нагпур;Индия;21.1539;79.0831
1156877299;Хуайнань;Китай;32.4831;117.0164
1156178316;Даньдун;Китай;40.1167;124.3833
1156091241;Шанчжоу;Китай;33.868;109.9244
1360006015;Бекаси;Индонезия;-6.2333;107
1356691871;Газиабад;Индия;28.6667;77.4167
1484708778;Тихуана;Мексика;32.525;-117.0333
1156350864;Цзямусы;Китай;46.8081;130.3653
1288299415;Аккра;Гана;5.6037;-0.187
1156682309;Юйси;Китай;24.3495;102.5432
1156415948;Аньшунь;Китай;26.2456;105.934
1124825478;Ванкувер;Канада;49.25;-123.1
1360002844;Тангеранг;Индонезия;-6.1783;106.6319
1792014004;Конья;Турция;37.8714;32.4847
1840034002;Куинс;США;40.7498;-73.7976
1156257074;Инкоу;Китай;40.6653;122.2297
1792783772;Адана;Турция;37;35.325
1360543171;Медан;Индонезия;3.6667;98.6667
1156529682;Санмэнься;Китай;34.7736;111.195
1356402812;Индор;Индия;22.7206;75.8472
1156847452;Мааньшань;Китай;31.7135;118.3605
1156216904;Пинлян;Китай;35.5412;106.6819
1156180376;Цючжоу;Китай;28.9545;118.8763
1031946365;Баку;Азербайджан;40.3667;49.8352
1156522457;Гаопин;Китай;30.7804;106.13
1156142626;Хуайбэй;Китай;33.9562;116.789
1156081448;Синин;Китай;36.6239;101.7787
1716196799;Хараре;Зимбабве;-17.8292;31.0522
1156546342;Яньань;Китай;36.5952;109.4863
1192752771;Гавана;Куба;23.1367;-82.3589
1116260534;Пномпень;Камбоджа;11.5696;104.921
1392576294;Фукуока;Япония;33.6;130.4167
1706893395;Могадишо;Сомали;2.0408;45.3425
1156163376;Цзиньчэн;Китай;35.4906;112.8483
1156756494;Пунинг;Китай;23.2993;116.1586
1156858793;Лишуй;Китай;28.45;119.9167
1156273372;Цинъян;Китай;24.8141;118.5792
1840020551;Риверсайд;США;33.9381;-117.3948
1840001592;Балтимор;США;39.3051;-76.6144
1704000623;Хайфон;Вьетнам;20.8;106.6667
1840020364;Лас-Вегас;США;36.2333;-115.2654
1156925734;Лайбин;Китай;23.7333;109.2333
1586344001;Равалпинди;Пакистан;33.6007;73.0679
1288181103;Кумаси;Гана;6.6833;-1.6167
1840019941;Портленд;США;45.5372;-122.65
1356705249;Вадодара;Индия;22.3;73.2
1036178956;Перт;Австралия;-31.9522;115.8589
1840022220;Сан-Антонио;США;29.4658;-98.5253
1356692563;Вишакхапатнам;Индия;17.7333;83.3167
1586400472;Гуджранвала;Пакистан;32.15;74.1833
1792911843;Газиантеп;Турция;37.0667;37.3833
1156857743;Фушунь;Китай;41.8708;123.8917
1840001651;ул. Луи;США;38.6358;-90.2451
1466965925;Бамако;Мали;12.6458;-7.9922
1218441993;Кито;Эквадор;-0.2186;-78.5097
1112348503;Минск;Беларусь;53.9022;27.5618
1156066465;Пинсян;Китай;27.6333;113.85
1156438670;Чунцзуо;Китай;22.4167;107.3667
1792937570;Шанлыурфа;Турция;37.1583;38.7917
1180172460;Кананга;Конго (Киншаса);-5.897;22.4488
1586851102;Пешавар;Пакистан;34;71.5
1392000195;Саппоро;Япония;43.0621;141.3544
1156459799;Хэчжоу;Китай;24.4164;111.5478
1156393765;Jixi;Китай;45.2937;130.965
1862748204;Каракас;Венесуэла;10.5;-66.9333
1156141954;Фусинь;Китай;42.0127;121.6486
1760366651;Алеппо;Сирия;36.2;37.15
1398351701;Алматы;Казахстан;43.25;76.9
1760792603;Дайр аз-Заур;Сирия;35.3333;40.15
1040261752;Вена;Австрия;48.2083;16.3731
1826343963;Лидс;Соединенное Королевство;53.7997;-1.5492
1840021491;Сакраменто;США;38.5667;-121.4683
1454145012;Блантайр;Малави;-15.7861;35.0058
1158061376;Тайнань;Тайвань;22.9833;120.1833
1156722242;Чжухай;Китай;22.2769;113.5678
1642414442;Бухарест;Румыния;44.4;26.0833
1156760291;Увэй;Китай;37.9278;102.6329
1356734039;Бхопал;Индия;23.25;77.4167
1076701712;Куритиба;Бразилия;-25.4297;-49.2719
1586256291;Мултан;Пакистан;30.1978;71.4711
1156898522;Сипин;Китай;40.08;113.3
1600057911;Асунсьон;Парагвай;-25.3;-57.6333
1586619596;Сайду Шариф;Пакистан;34.75;72.3572
1276041799;Гамбург;Германия;53.55;10
1404588252;Меру;Кения;0.05;37.65
1178340306;Браззавиль;Конго (Браззавиль);-4.2667;15.2833
1840015099;Орландо;США;28.4772;-81.3369
1792520282;Мерсин;Турция;36.8;34.6167
1392622735;Киото;Япония;35.0111;135.7669
1076607274;Манаус;Бразилия;-3.1;-60.0167
1156202749;Ляоян;Китай;41.2643;123.1772
1156140738;Байинь;Китай;36.5448;104.1766
1840021570;Сан-Хосе;США;37.3019;-121.8486
1616024847;Варшава;Польша;52.2167;21.0333
1156672254;Шэнли;Китай;37.45;118.4667
1180506234;Лубумбаши;Конго (Киншаса);-11.6697;27.4581
1156183327;Хайкоу;Китай;20.02;110.32
1760685964;Дамаск;Сирия;33.5131;36.2919
1156051957;Шуянчжа;Китай;34.1299;118.7734
1056469830;Брюссель;Бельгия;50.8333;4.3333
1364023865;Исфахан;Иран;32.6447;51.6675
1348611435;Будапешт;Венгрия;47.4983;19.0408
1156339225;Хэйхэ;Китай;50.2458;127.4886
1894157390;Лусака;Замбия;-15.4167;28.2833
1586185019;Хайдарабад;Пакистан;25.3792;68.3683
1792536241;Диярбакыр;Турция;37.9108;40.2367
1356475483;Чинчвад;Индия;18.6278;73.8131
1156227167;Шуочжоу;Китай;39.3408;112.4292
1840000596;Кливленд;США;41.4767;-81.6804
1840001254;Питтсбург;США;40.4396;-79.9762
1356821429;Патна;Индия;25.61;85.1414
1368194914;Мосул;Ирак;36.3667;43.1167
1840019590;Остин;США;30.3004;-97.7522
1156025536;Санчжоу;Китай;30.82;108.4
1682169241;Мекка;Саудовская Аравия;21.4225;39.8261
1324568159;Конакри;Гвинея;9.5092;-13.7122
1800406299;Кампала;Уганда;0.3136;32.5811
1484003694;Экатепек;Мексика;19.6097;-99.06
1840003814;Цинциннати;США;39.1413;-84.5061
1360051337;Макассар;Индонезия;-5.1331;119.4136
1156245000;Юйшань;Китай;31.3867;120.9766
1356929498;Лудхиана;Индия;30.9083;75.8486
1826292220;Ньюкасл;Великобритания;55.0077;-1.6578
1360962899;Депок;Индонезия;-6.394;106.8225
1158025380;Чжунли;Тайвань;24.965;121.2168
1840008535;Канзас-Сити;США;39.1239;-94.5541
1854029208;Уагадугу;Буркина-Фасо;12.3572;-1.5353
1608906877;Давао;Филиппины;7.0667;125.6
1840034000;Манхэттен;США;40.7834;-73.9662
1360745537;Семаранг;Индонезия;-6.9667;110.4167
1156359072;Иньчуань;Китай;38.4795;106.2254
1608897690;Калукан-Сити;Филиппины;14.65;120.9667
1643399240;Новосибирск;Россия;55.0333;82.9167
1156883901;Chengtangcun;China;35.0833;117.15
1356187395;Агра;Индия;27.18;78.02
1364258511;Карадж;Иран;35.8327;50.9915
1840030084;Индианаполис;США;39.7771;-86.1458
1156038165;Цзиндэчжэнь;Китай;29.2942;117.2036
1484416394;Пуэбла;Мексика;19.0333;-98.1833
1356172246;Калян;Индия;19.2502;73.1602
1356257289;Мадурай;Индия;9.9197;78.1194
1156097909;Бэньси;Китай;41.292;123.761
1356501259;Джамшедпур;Индия;22.8;86.1833
1076137337;Ресифи;Бразилия;-8.0539;-34.8808
1840003760;Колумбус;США;39.9862;-82.985
1364141756;Тебриз;Иран;38.0833;46.2833
1862072711;Маракайбо;Венесуэла;10.6333;-71.6333
1156072884;Чжанцзяцзе;Китай;29.1255;110.4844
1156421449;Бэйхай;Китай;21.4667;109.1
1156245904;Шуаняшань;Китай;46.6388;131.1545
1392978082;Кобе;Япония;34.6913;135.183
1840014557;Шарлотта;США;35.208;-80.8304
1156817119;Юйчэн;Китай;29.9888;103.0007
1156901538;Чаншу;Китай;31.65;120.7333
1156944106;Ляньцзян;Китай;21.6146;110.2794
1156173813;Ксимэйцунь;Китай;24.9633;118.3811
1156545200;Цзяньгуан;Китай;28.1958;115.7833
1818735651;Мадинат как Садис мин Уктубар;Египет;29.9361;30.9269
1156046916;Сюйшань;Китай;30.1697;121.2665
1076646823;Белен;Бразилия;-1.4558;-48.5039
1156165517;Guiping;Китай;23.4;110.0833
1156863840;Лэйчжоу;Китай;20.9147;110.0806
1410000087;Кванджу;Корея. Юг;35.1667;126.9167
1356562598;Насик;Индия;20;73.7833
1076658221;Порту-Алегри;Бразилия;-30.0328;-51.23
1862309871;Валенсия;Венесуэла;10.1667;-68
1566593483;Онитша;Нигерия;6.1667;6.7833
1840003871;Вирджиния-Бич;США;36.7335;-76.0435
1410993875;Тэджон;Корея. Юг;36.351;127.385
1276692352;Мюнхен;Германия;48.1372;11.5755
1554435911;Окленд;Новая Зеландия;-36.85;174.7833
1643582706;Екатеринбург;Россия;56.8356;60.6128
1156527426;Хуаншань;Китай;29.7132;118.3151
1156796734;Хуачжоу;Китай;32.6889;112.0447
1364432238;Шираз;Иран;29.61;52.5425
1156114238;Пичжоу;Китай;34.3422;118.0097
1360902897;Палембанг;Индонезия;-2.9833;104.7644
1484811199;Леон де лос Альдама;Мексика;21.1167;-101.6833
1504846488;Эль-Келаа-де-Срарна;Марокко;32.05;-7.4
1804588111;Харьков;Украина;50;36.2292
1392879600;Каванакадзима;Япония;35.53;139.705
1156203000;Янше;Китай;31.8775;120.5512
1156131504;Чичжоу;Китай;30.6583;117.4849
1156817541;Гуюань;Китай;36.008;106.2782
1156993705;Жуйань;Китай;27.778;120.6526
1826141026;Birstall;United Kingdom;52.6736;-1.12
1512035506;Маскат;Оман;23.6139;58.5922
1156114258;Хэби;Китай;35.7497;114.2887
1840033999;Бронкс;США;40.8501;-73.8662
1156785303;Гаочжоу;Китай;21.9135;110.8481
1528799905;Гаага;Нидерланды;52.0767;4.2986
1566679132;Оверри;Нигерия;5.4833;7.0333
1784152993;Шарджа;Объединенные Арабские Эмираты;25.3575;55.3919
1356013205;Фаридабад;Индия;28.4333;77.3167
1496024767;Улан-Батор;Монголия;47.9203;106.9172
1076034054;Гояния;Бразилия;-16.6806;-49.2564
1792945815;Кайсери;Турция;38.7333;35.4833
1156900058;Юэцин;Китай;28.1188;120.9621
1688374696;Белград;Сербия;44.8167;20.4667
1156157078;Пинду;Китай;36.7833;119.9556
1380724377;Милан;Италия;45.4669;9.19
1356840670;Аурангабад;Индия;19.88;75.32
1156592042;Ютань;Китай;28.3147;112.554
1156052493;Венлинг;Китай;28.3797;121.3718
1840003046;Милуоки;США;43.0642;-87.9673
1100762037;София;Болгария;42.6979;23.3217
1036538171;Аделаида;Австралия;-34.9289;138.6011
1203744823;Прага;Чехия;50.0833;14.4167
1792169057;Самсун;Турция;41.2867;36.33
